Person ID,Activity Type,Start Time,End Time,Duration (minutes),Date
369,Exercising,17:44,18:33,49,2023-03-06
426,Shopping,12:28,14:00,92,2023-05-11
349,Eating,15:13,15:44,31,2023-03-22
279,Working,02:25,10:18,473,2023-03-17
120,Socializing,07:43,09:42,119,2023-02-11
324,Cleaning,11:59,12:34,35,2023-04-27
152,Cleaning,19:17,20:10,53,2023-06-12
86,Working,15:25,21:37,372,2023-02-21
483,Eating,04:13,05:41,88,2023-02-05
131,Shopping,18:17,19:36,79,2023-01-29
253,Walking,09:32,10:05,33,2023-01-01
151,Exercising,14:50,16:19,89,2023-06-19
239,Socializing,17:49,18:51,62,2023-05-02
44,Relaxing,09:19,10:22,63,2023-04-21
160,Sleeping,07:56,17:27,571,2023-04-14
216,Relaxing,00:18,00:38,20,2023-05-01
18,Exercising,02:55,04:21,86,2023-06-13
290,Cooking,19:15,20:41,86,2023-03-09
296,Socializing,18:00,19:03,63,2023-05-22
39,Cleaning,09:38,09:59,21,2023-04-18
86,Relaxing,11:55,13:44,109,2023-05-04
99,Shopping,05:19,05:40,21,2023-03-11
36,Working,11:54,17:04,310,2023-04-15
216,Cleaning,18:59,20:39,100,2023-02-18
252,Cleaning,17:29,19:07,98,2023-05-06
236,Walking,07:31,08:31,60,2023-02-19
496,Eating,11:06,11:39,33,2023-02-08
443,Shopping,22:56,00:40,104,2023-02-11
402,Walking,03:32,04:10,38,2023-01-14
341,Sleeping,17:57,02:15,498,2023-01-09
202,Sleeping,02:42,11:21,519,2023-02-02
401,Relaxing,06:03,06:42,39,2023-04-11
297,Cleaning,20:42,21:58,76,2023-04-01
454,Walking,21:42,22:45,63,2023-06-21
121,Shopping,11:15,11:49,34,2023-02-07
458,Working,21:22,03:27,365,2023-02-11
260,Cooking,19:32,20:46,74,2023-01-15
172,Exercising,17:41,18:58,77,2023-02-21
19,Socializing,09:05,11:05,120,2023-01-29
5,Working,08:25,15:10,405,2023-06-17
492,Socializing,17:31,18:57,86,2023-04-30
432,Socializing,22:46,23:15,29,2023-01-16
283,Cooking,16:17,17:41,84,2023-02-15
152,Working,00:47,09:33,526,2023-03-27
198,Socializing,15:54,17:07,73,2023-02-27
337,Sleeping,15:59,22:03,364,2023-03-23
409,Relaxing,10:41,12:14,93,2023-06-12
291,Eating,14:59,15:57,58,2023-06-25
345,Sleeping,09:37,16:16,399,2023-05-14
222,Sleeping,04:03,12:25,502,2023-02-04
170,Cleaning,15:02,16:20,78,2023-02-13
150,Cleaning,08:40,09:27,47,2023-02-16
11,Socializing,07:30,08:37,67,2023-03-26
339,Relaxing,00:52,02:23,91,2023-06-16
331,Exercising,00:41,02:05,84,2023-06-12
383,Cleaning,03:28,04:54,86,2023-04-29
472,Walking,03:38,04:44,66,2023-03-02
250,Shopping,09:51,11:21,90,2023-01-27
286,Exercising,02:29,03:24,55,2023-01-17
186,Walking,05:04,06:02,58,2023-04-25
450,Eating,20:39,22:06,87,2023-02-03
299,Cooking,14:07,15:32,85,2023-06-29
365,Sleeping,17:44,00:50,426,2023-05-15
50,Working,10:21,14:43,262,2023-04-06
91,Exercising,06:47,08:05,78,2023-05-26
34,Sleeping,08:12,16:21,489,2023-03-23
50,Socializing,21:20,23:20,120,2023-04-18
254,Working,18:09,23:04,295,2023-06-18
70,Cleaning,20:25,21:16,51,2023-01-05
325,Relaxing,13:31,14:14,43,2023-02-27
168,Cleaning,03:48,05:10,82,2023-05-01
33,Eating,03:20,04:03,43,2023-05-16
281,Relaxing,23:52,01:45,113,2023-04-28
277,Socializing,02:04,04:03,119,2023-02-27
409,Working,10:51,15:47,296,2023-05-03
133,Exercising,00:53,01:32,39,2023-01-15
65,Cooking,14:00,14:54,54,2023-02-16
370,Exercising,12:46,13:46,60,2023-05-22
375,Working,06:15,13:44,449,2023-01-28
235,Socializing,17:35,18:32,57,2023-05-04
301,Sleeping,03:10,09:25,375,2023-02-02
98,Eating,05:02,06:08,66,2023-01-30
197,Eating,03:12,04:24,72,2023-05-18
396,Cleaning,12:17,13:43,86,2023-06-23
493,Walking,15:28,16:02,34,2023-06-16
459,Shopping,21:57,23:00,63,2023-03-07
119,Eating,11:53,13:08,75,2023-05-13
469,Socializing,02:19,03:24,65,2023-04-11
223,Exercising,12:01,12:55,54,2023-05-23
471,Cooking,18:34,19:33,59,2023-02-18
143,Cooking,16:00,17:21,81,2023-01-19
165,Sleeping,11:17,20:27,550,2023-03-17
447,Shopping,08:17,09:10,53,2023-01-17
210,Cooking,07:23,08:08,45,2023-05-31
46,Walking,19:18,20:40,82,2023-03-23
487,Cooking,02:16,04:04,108,2023-01-30
207,Eating,11:26,12:13,47,2023-02-19
297,Socializing,16:10,16:44,34,2023-04-22
273,Cleaning,18:57,19:27,30,2023-02-14
469,Working,18:45,00:34,349,2023-05-05
165,Eating,07:43,08:18,35,2023-06-25
495,Relaxing,05:09,07:02,113,2023-03-23
130,Sleeping,14:36,21:05,389,2023-01-15
341,Relaxing,16:37,18:23,106,2023-03-02
333,Socializing,10:38,12:04,86,2023-04-25
272,Shopping,03:03,03:41,38,2023-01-29
63,Cleaning,14:47,16:13,86,2023-06-12
51,Eating,13:50,14:39,49,2023-03-16
258,Sleeping,00:21,07:48,447,2023-04-15
148,Walking,00:54,02:19,85,2023-06-28
58,Sleeping,03:56,13:08,552,2023-02-08
150,Cooking,14:59,16:22,83,2023-05-09
239,Working,07:28,15:24,476,2023-02-05
427,Cleaning,15:22,16:06,44,2023-06-30
178,Sleeping,18:54,04:31,577,2023-03-16
472,Eating,21:11,22:34,83,2023-04-13
219,Relaxing,21:01,22:15,74,2023-05-14
491,Walking,05:52,07:04,72,2023-03-23
443,Eating,05:38,06:37,59,2023-03-22
264,Exercising,04:42,05:49,67,2023-04-30
430,Cleaning,05:26,05:47,21,2023-05-26
469,Relaxing,16:28,16:49,21,2023-03-16
107,Cleaning,13:20,15:03,103,2023-04-03
184,Socializing,18:00,18:32,32,2023-04-06
55,Shopping,10:35,10:55,20,2023-05-01
313,Working,22:26,03:33,307,2023-04-06
215,Eating,04:06,05:02,56,2023-02-16
161,Shopping,07:15,07:41,26,2023-05-19
285,Working,04:29,09:31,302,2023-03-13
385,Eating,15:58,17:08,70,2023-04-22
136,Shopping,01:01,02:57,116,2023-04-21
275,Working,19:36,02:42,426,2023-03-08
168,Relaxing,13:22,14:46,84,2023-03-17
82,Cooking,04:20,04:52,32,2023-05-21
122,Sleeping,21:52,06:08,496,2023-04-20
24,Working,09:53,14:05,252,2023-01-18
331,Relaxing,07:06,07:26,20,2023-04-12
499,Relaxing,00:53,01:18,25,2023-03-21
134,Exercising,05:44,07:05,81,2023-03-01
179,Cooking,22:23,23:39,76,2023-01-02
99,Relaxing,18:39,19:41,62,2023-04-24
259,Exercising,18:37,19:53,76,2023-01-21
447,Working,23:29,04:00,271,2023-02-11
51,Working,03:32,09:17,345,2023-01-01
231,Sleeping,06:38,15:42,544,2023-03-27
302,Socializing,07:58,09:09,71,2023-05-17
488,Relaxing,16:43,17:12,29,2023-01-07
97,Eating,09:52,10:23,31,2023-01-04
130,Exercising,06:33,07:15,42,2023-05-22
63,Cooking,05:34,06:40,66,2023-02-02
331,Sleeping,06:04,12:30,386,2023-06-13
6,Relaxing,03:50,05:11,81,2023-06-21
242,Eating,05:11,06:17,66,2023-02-22
46,Walking,13:35,14:59,84,2023-04-07
267,Walking,15:59,17:17,78,2023-05-23
10,Cooking,14:47,15:54,67,2023-04-08
199,Eating,19:16,19:58,42,2023-05-03
498,Working,17:45,22:34,289,2023-01-02
98,Walking,04:52,06:21,89,2023-01-08
220,Socializing,04:25,05:04,39,2023-05-03
137,Relaxing,13:45,15:20,95,2023-03-10
234,Socializing,15:46,17:25,99,2023-06-27
127,Sleeping,07:00,15:53,533,2023-02-24
18,Walking,09:44,11:10,86,2023-01-31
315,Sleeping,12:00,21:14,554,2023-03-29
228,Walking,13:54,15:21,87,2023-05-06
402,Working,22:36,02:42,246,2023-04-09
111,Sleeping,04:41,12:33,472,2023-02-08
427,Working,13:53,21:27,454,2023-06-30
462,Cleaning,04:57,05:59,62,2023-04-17
19,Eating,08:50,10:00,70,2023-06-28
190,Eating,02:07,03:07,60,2023-05-05
31,Exercising,00:41,02:08,87,2023-06-27
141,Eating,08:41,09:25,44,2023-01-23
283,Cooking,15:06,16:42,96,2023-05-17
184,Eating,00:13,00:58,45,2023-02-22
168,Working,12:06,18:15,369,2023-06-13
284,Walking,11:46,13:04,78,2023-06-24
49,Cooking,21:52,22:37,45,2023-02-05
348,Working,09:16,13:58,282,2023-03-01
254,Sleeping,05:47,14:08,501,2023-03-13
14,Exercising,08:47,10:00,73,2023-03-23
84,Socializing,00:57,02:49,112,2023-06-19
163,Working,07:22,16:18,536,2023-02-12
423,Shopping,08:07,09:39,92,2023-02-04
469,Cleaning,19:08,19:47,39,2023-02-16
330,Relaxing,00:59,02:24,85,2023-01-21
380,Cooking,18:30,19:39,69,2023-05-11
3,Working,13:49,20:08,379,2023-05-17
360,Exercising,23:52,01:12,80,2023-03-27
375,Eating,20:30,21:23,53,2023-02-22
289,Sleeping,09:52,19:20,568,2023-05-29
468,Shopping,09:26,10:55,89,2023-01-20
291,Cooking,05:09,05:32,23,2023-04-13
125,Cleaning,06:08,07:55,107,2023-01-28
398,Working,20:36,02:19,343,2023-02-14
261,Sleeping,14:25,00:06,581,2023-02-04
109,Shopping,14:18,15:11,53,2023-03-14
359,Eating,16:21,17:48,87,2023-06-13
302,Cooking,23:31,00:51,80,2023-02-26
38,Relaxing,23:13,00:46,93,2023-06-26
165,Walking,06:39,07:09,30,2023-05-26
53,Cleaning,18:49,19:24,35,2023-03-07
386,Shopping,01:29,03:22,113,2023-01-20
299,Socializing,19:41,20:17,36,2023-01-08
206,Cleaning,07:17,08:59,102,2023-02-16
152,Socializing,11:30,12:41,71,2023-02-04
235,Relaxing,06:24,07:48,84,2023-03-17
231,Exercising,02:44,03:41,57,2023-03-09
1,Exercising,18:44,19:18,34,2023-05-20
215,Socializing,23:05,00:30,85,2023-04-23
436,Socializing,20:17,21:50,93,2023-06-27
339,Cooking,15:28,16:56,88,2023-02-11
94,Cooking,14:02,16:00,118,2023-04-14
65,Working,03:47,09:54,367,2023-05-08
348,Cleaning,23:19,01:15,116,2023-01-06
61,Relaxing,23:02,00:15,73,2023-02-08
155,Eating,04:57,05:43,46,2023-05-11
375,Shopping,09:55,10:19,24,2023-02-06
357,Working,20:52,04:21,449,2023-06-10
116,Sleeping,08:02,16:28,506,2023-05-29
470,Socializing,01:22,03:13,111,2023-02-25
500,Shopping,21:28,23:20,112,2023-06-08
181,Exercising,22:06,22:49,43,2023-03-10
179,Socializing,04:17,05:38,81,2023-05-07
477,Socializing,04:58,06:36,98,2023-05-11
442,Walking,22:00,22:57,57,2023-06-12
269,Shopping,16:17,17:48,91,2023-05-02
233,Cooking,14:48,16:35,107,2023-04-03
468,Eating,19:37,20:30,53,2023-01-02
341,Cleaning,18:05,19:58,113,2023-01-18
292,Cleaning,13:00,14:34,94,2023-02-18
7,Exercising,23:54,00:35,41,2023-03-24
86,Cooking,11:46,13:24,98,2023-02-23
473,Walking,07:03,08:09,66,2023-05-28
60,Exercising,17:19,18:24,65,2023-02-23
494,Cooking,19:48,21:33,105,2023-02-27
464,Walking,14:47,15:28,41,2023-06-23
418,Working,23:26,07:40,494,2023-02-06
67,Socializing,04:41,05:17,36,2023-05-20
485,Sleeping,12:01,19:40,459,2023-06-21
398,Walking,04:52,05:50,58,2023-01-16
390,Socializing,05:08,06:57,109,2023-05-12
142,Shopping,02:16,03:35,79,2023-06-09
166,Eating,18:36,19:32,56,2023-05-21
135,Cooking,05:16,07:02,106,2023-04-04
298,Exercising,22:25,23:22,57,2023-03-25
407,Cooking,20:47,22:38,111,2023-03-10
90,Cooking,22:59,00:08,69,2023-05-18
488,Exercising,11:44,12:55,71,2023-01-30
2,Shopping,08:37,09:44,67,2023-05-19
94,Walking,17:09,18:23,74,2023-03-08
357,Relaxing,07:54,08:36,42,2023-04-20
454,Sleeping,06:38,14:45,487,2023-05-25
40,Exercising,20:49,21:31,42,2023-02-15
58,Cooking,18:19,20:16,117,2023-04-16
119,Relaxing,09:55,11:33,98,2023-05-20
149,Working,16:16,22:12,356,2023-06-09
479,Socializing,00:42,02:03,81,2023-03-26
363,Walking,21:11,21:45,34,2023-01-23
127,Working,13:32,18:28,296,2023-03-31
362,Walking,17:40,18:48,68,2023-01-18
5,Exercising,00:28,01:03,35,2023-06-22
190,Working,11:34,17:06,332,2023-04-03
154,Exercising,08:51,10:05,74,2023-06-28
180,Eating,15:46,16:52,66,2023-06-18
300,Walking,07:28,08:23,55,2023-06-30
168,Shopping,19:48,21:18,90,2023-03-26
3,Socializing,05:38,07:28,110,2023-03-08
62,Cooking,19:40,20:29,49,2023-01-04
106,Walking,04:25,04:55,30,2023-01-27
464,Cooking,13:25,15:00,95,2023-05-20
247,Working,19:34,00:19,285,2023-04-19
10,Walking,12:56,13:31,35,2023-01-28
22,Shopping,04:09,04:41,32,2023-04-03
15,Cooking,20:53,21:49,56,2023-02-17
376,Shopping,14:10,16:10,120,2023-03-16
192,Working,21:09,03:34,385,2023-04-17
129,Relaxing,04:04,05:35,91,2023-04-14
186,Shopping,16:24,17:15,51,2023-05-17
85,Exercising,20:24,21:17,53,2023-04-02
188,Relaxing,23:27,00:55,88,2023-06-12
279,Socializing,11:04,11:29,25,2023-03-23
468,Eating,12:03,13:01,58,2023-03-15
467,Walking,07:08,08:29,81,2023-01-14
370,Socializing,02:47,03:18,31,2023-05-18
435,Cleaning,01:45,02:55,70,2023-01-14
495,Exercising,18:53,19:42,49,2023-03-14
485,Working,00:16,06:32,376,2023-03-11
283,Walking,03:26,04:28,62,2023-05-12
93,Cleaning,12:15,13:51,96,2023-02-03
450,Socializing,07:14,09:10,116,2023-05-21
53,Shopping,23:24,00:34,70,2023-06-13
4,Shopping,09:08,10:55,107,2023-03-29
213,Cleaning,15:32,17:09,97,2023-06-26
355,Cleaning,00:04,00:24,20,2023-03-04
177,Walking,07:07,08:17,70,2023-05-21
432,Shopping,18:31,19:38,67,2023-03-31
114,Cleaning,21:45,22:25,40,2023-04-04
185,Relaxing,13:12,14:37,85,2023-04-20
495,Working,03:41,09:30,349,2023-04-08
61,Relaxing,18:10,20:07,117,2023-03-07
247,Cooking,12:35,14:09,94,2023-05-10
393,Cleaning,21:48,22:43,55,2023-01-06
348,Relaxing,23:35,00:10,35,2023-06-18
262,Cooking,23:24,00:19,55,2023-02-09
384,Exercising,14:21,15:35,74,2023-06-02
229,Walking,03:07,04:05,58,2023-04-18
56,Sleeping,21:00,06:07,547,2023-03-20
141,Sleeping,11:00,20:12,552,2023-01-07
226,Eating,11:39,12:54,75,2023-06-14
448,Shopping,18:14,19:23,69,2023-01-21
202,Exercising,19:22,20:09,47,2023-04-19
134,Eating,14:25,15:32,67,2023-04-07
136,Shopping,01:15,01:57,42,2023-06-23
111,Shopping,12:19,12:48,29,2023-06-14
106,Exercising,08:53,09:55,62,2023-05-18
352,Working,22:43,03:22,279,2023-06-26
109,Eating,16:58,18:28,90,2023-05-23
445,Walking,01:24,02:19,55,2023-02-01
82,Shopping,23:42,00:42,60,2023-02-17
494,Relaxing,18:24,19:05,41,2023-03-08
407,Cooking,08:36,10:33,117,2023-03-18
205,Shopping,16:52,18:35,103,2023-05-18
410,Exercising,14:35,15:13,38,2023-01-07
29,Eating,05:25,06:55,90,2023-06-09
284,Walking,21:47,22:56,69,2023-05-12
376,Socializing,15:46,17:34,108,2023-01-19
128,Sleeping,00:56,08:32,456,2023-06-15
283,Working,00:33,08:14,461,2023-02-15
360,Cooking,11:34,12:01,27,2023-05-13
16,Eating,03:37,04:12,35,2023-04-07
245,Eating,13:52,15:14,82,2023-04-16
199,Walking,12:12,13:30,78,2023-02-20
206,Eating,20:06,21:36,90,2023-06-15
460,Shopping,01:00,02:44,104,2023-06-23
251,Walking,05:07,06:10,63,2023-01-18
413,Working,07:10,12:15,305,2023-04-03
159,Cooking,15:55,16:17,22,2023-04-24
38,Working,04:02,09:12,310,2023-06-14
468,Eating,19:24,20:46,82,2023-03-30
77,Cooking,22:22,23:36,74,2023-05-27
272,Sleeping,13:03,21:30,507,2023-06-20
103,Socializing,17:53,19:28,95,2023-06-11
432,Sleeping,00:49,07:32,403,2023-03-01
64,Cleaning,14:28,15:29,61,2023-06-17
450,Exercising,18:39,19:48,69,2023-04-24
235,Exercising,01:20,02:11,51,2023-05-18
440,Socializing,18:32,19:47,75,2023-01-02
318,Eating,00:22,01:25,63,2023-04-06
29,Cooking,08:20,10:01,101,2023-01-27
24,Eating,10:03,10:49,46,2023-06-22
455,Cleaning,03:27,05:10,103,2023-02-25
377,Cooking,02:38,04:24,106,2023-04-15
380,Cooking,07:52,09:21,89,2023-01-30
156,Socializing,09:07,10:02,55,2023-05-16
58,Exercising,16:08,17:17,69,2023-05-12
311,Working,18:02,00:29,387,2023-04-18
375,Eating,11:17,12:04,47,2023-04-08
427,Socializing,08:53,10:14,81,2023-06-27
459,Working,04:06,13:02,536,2023-02-17
71,Working,21:04,04:10,426,2023-06-27
387,Walking,01:27,02:09,42,2023-03-01
431,Working,00:28,06:50,382,2023-06-09
118,Shopping,14:09,15:00,51,2023-06-13
413,Relaxing,14:20,15:26,66,2023-04-08
237,Cleaning,20:25,21:32,67,2023-02-13
293,Eating,07:16,08:21,65,2023-02-15
335,Shopping,19:40,21:09,89,2023-06-15
229,Working,16:45,22:33,348,2023-04-30
204,Sleeping,01:48,10:38,530,2023-05-26
347,Cooking,01:27,03:27,120,2023-03-16
427,Working,04:33,11:44,431,2023-05-19
39,Relaxing,00:54,02:32,98,2023-02-23
278,Sleeping,09:44,18:11,507,2023-03-17
329,Shopping,05:01,05:32,31,2023-01-20
143,Relaxing,17:14,18:38,84,2023-01-25
213,Eating,05:47,06:24,37,2023-02-11
54,Socializing,13:06,14:46,100,2023-02-27
395,Working,22:42,06:12,450,2023-06-11
85,Eating,08:35,09:07,32,2023-02-16
223,Cooking,15:03,16:58,115,2023-03-24
37,Cleaning,01:38,02:03,25,2023-04-18
402,Walking,21:12,21:51,39,2023-02-13
367,Exercising,04:58,05:38,40,2023-01-17
225,Walking,16:02,17:32,90,2023-01-06
476,Cleaning,21:17,21:43,26,2023-05-29
486,Socializing,16:37,17:46,69,2023-06-26
487,Cleaning,01:34,03:13,99,2023-04-26
303,Relaxing,19:08,20:37,89,2023-04-26
326,Working,07:27,12:16,289,2023-02-05
48,Cleaning,08:42,09:27,45,2023-01-18
331,Relaxing,02:51,03:20,29,2023-05-24
424,Walking,01:49,03:15,86,2023-04-02
170,Cooking,20:04,20:33,29,2023-01-15
406,Working,01:42,06:23,281,2023-04-07
460,Cleaning,13:19,14:28,69,2023-04-24
18,Working,16:41,23:51,430,2023-01-20
441,Shopping,01:40,03:21,101,2023-04-10
219,Cooking,16:49,18:35,106,2023-01-07
456,Cleaning,03:39,04:43,64,2023-02-16
323,Eating,18:03,19:24,81,2023-03-24
331,Cooking,20:37,21:12,35,2023-01-08
458,Walking,06:10,06:59,49,2023-02-16
88,Cleaning,21:41,23:10,89,2023-06-19
224,Sleeping,07:53,15:12,439,2023-04-01
265,Sleeping,06:23,12:39,376,2023-04-12
147,Relaxing,08:11,09:47,96,2023-05-27
224,Eating,14:04,14:36,32,2023-05-24
455,Relaxing,11:47,12:11,24,2023-03-19
428,Cooking,08:39,09:39,60,2023-06-16
168,Cleaning,10:45,11:43,58,2023-01-25
58,Cooking,23:16,00:03,47,2023-01-24
293,Exercising,03:20,04:07,47,2023-04-03
260,Working,10:07,19:04,537,2023-03-06
370,Shopping,22:00,22:57,57,2023-04-16
306,Socializing,02:29,02:58,29,2023-05-20
422,Sleeping,10:31,18:15,464,2023-01-16
105,Working,21:24,01:24,240,2023-06-05
153,Relaxing,19:15,20:40,85,2023-03-15
115,Cooking,15:13,15:42,29,2023-03-31
110,Working,00:11,05:57,346,2023-04-27
163,Walking,06:08,07:02,54,2023-03-26
307,Exercising,19:58,20:32,34,2023-03-25
279,Exercising,08:09,09:00,51,2023-04-22
401,Socializing,10:32,12:04,92,2023-04-08
411,Working,23:48,05:16,328,2023-01-30
478,Sleeping,13:37,20:36,419,2023-01-07
216,Cleaning,09:48,11:38,110,2023-06-06
307,Exercising,00:44,01:19,35,2023-05-19
210,Sleeping,23:39,09:19,580,2023-06-24
152,Shopping,01:46,03:16,90,2023-05-06
335,Socializing,11:13,11:58,45,2023-03-29
170,Walking,00:25,01:29,64,2023-05-25
59,Cleaning,03:43,04:16,33,2023-05-15
345,Working,02:36,08:42,366,2023-03-05
340,Shopping,14:51,15:13,22,2023-06-02
209,Working,05:32,11:59,387,2023-03-16
449,Shopping,02:31,04:26,115,2023-06-06
53,Cleaning,08:46,10:20,94,2023-05-22
478,Socializing,05:54,07:01,67,2023-04-23
193,Eating,09:11,09:46,35,2023-06-01
260,Eating,16:33,17:55,82,2023-03-31
445,Exercising,19:22,20:45,83,2023-03-30
447,Walking,14:50,15:34,44,2023-05-13
404,Exercising,03:59,04:55,56,2023-04-07
199,Relaxing,22:10,23:12,62,2023-06-14
191,Relaxing,15:19,16:59,100,2023-06-16
165,Working,15:17,23:05,468,2023-03-19
397,Exercising,03:54,04:41,47,2023-05-24
438,Cooking,17:21,17:43,22,2023-01-27
395,Cooking,06:23,08:18,115,2023-03-24
126,Relaxing,21:18,22:29,71,2023-05-24
497,Eating,16:45,17:31,46,2023-01-15
301,Shopping,03:15,05:06,111,2023-03-14
216,Working,21:51,06:11,500,2023-05-30
470,Relaxing,10:07,11:19,72,2023-02-19
404,Cleaning,05:59,06:53,54,2023-01-08
225,Relaxing,11:32,11:57,25,2023-01-05
121,Shopping,08:26,10:25,119,2023-06-26
301,Eating,11:38,12:15,37,2023-05-25
253,Working,23:43,05:22,339,2023-04-22
429,Walking,01:34,02:24,50,2023-02-02
249,Exercising,21:35,22:49,74,2023-03-02
470,Eating,11:00,12:07,67,2023-02-18
348,Cleaning,13:15,14:55,100,2023-06-26
209,Sleeping,15:38,00:05,507,2023-02-12
346,Cooking,12:38,14:12,94,2023-02-10
342,Shopping,16:10,16:59,49,2023-06-03
242,Cooking,06:14,07:49,95,2023-01-11
468,Sleeping,18:34,03:10,516,2023-04-04
38,Socializing,15:04,16:35,91,2023-04-02
464,Working,12:44,20:55,491,2023-04-22
265,Eating,10:38,11:45,67,2023-02-06
273,Cooking,03:01,04:33,92,2023-06-29
399,Eating,18:03,19:16,73,2023-04-24
18,Eating,14:03,15:11,68,2023-06-29
297,Exercising,08:33,09:39,66,2023-06-12
337,Shopping,05:27,07:09,102,2023-06-30
105,Cleaning,00:12,00:58,46,2023-03-02
22,Working,00:11,08:40,509,2023-01-18
231,Working,14:33,23:24,531,2023-03-28
420,Shopping,18:34,20:07,93,2023-05-07
257,Working,14:08,20:02,354,2023-05-16
78,Working,23:22,06:05,403,2023-05-26
465,Working,23:47,04:42,295,2023-01-05
191,Walking,01:23,02:06,43,2023-05-21
85,Shopping,13:56,14:37,41,2023-03-20
6,Cooking,06:39,07:51,72,2023-05-30
420,Sleeping,04:00,10:38,398,2023-06-12
298,Cleaning,15:42,17:29,107,2023-06-12
15,Shopping,03:51,05:07,76,2023-01-05
174,Socializing,12:16,12:41,25,2023-06-14
71,Socializing,08:12,09:58,106,2023-04-01
146,Shopping,08:40,09:28,48,2023-01-03
407,Relaxing,20:06,21:04,58,2023-03-03
350,Exercising,13:30,14:52,82,2023-01-19
230,Working,11:55,18:26,391,2023-03-18
445,Walking,20:50,21:55,65,2023-06-19
265,Exercising,09:49,10:23,34,2023-03-27
185,Relaxing,05:07,06:13,66,2023-06-12
361,Exercising,01:49,02:24,35,2023-03-24
37,Relaxing,12:47,13:50,63,2023-04-26
135,Cooking,03:12,04:06,54,2023-02-07
6,Relaxing,00:38,01:33,55,2023-06-16
111,Shopping,22:17,22:47,30,2023-02-28
178,Walking,02:28,03:06,38,2023-04-09
24,Cooking,21:58,23:42,104,2023-03-04
268,Cooking,08:55,10:42,107,2023-05-14
274,Cooking,08:44,10:26,102,2023-05-10
343,Working,02:42,06:47,245,2023-01-30
149,Shopping,03:24,04:25,61,2023-02-20
327,Working,12:07,18:16,369,2023-06-16
401,Cooking,08:50,10:29,99,2023-05-11
252,Working,16:03,22:54,411,2023-01-08
389,Eating,20:38,21:15,37,2023-04-25
366,Relaxing,11:43,13:31,108,2023-03-13
443,Eating,20:10,21:22,72,2023-05-11
137,Eating,02:34,03:48,74,2023-01-16
372,Cooking,11:46,12:53,67,2023-01-04
411,Walking,20:52,21:40,48,2023-01-06
447,Eating,03:04,03:50,46,2023-06-22
333,Cooking,15:19,15:51,32,2023-05-07
497,Exercising,03:06,04:25,79,2023-03-16
41,Eating,08:05,09:18,73,2023-03-31
496,Eating,01:24,02:10,46,2023-02-20
473,Socializing,11:53,13:18,85,2023-02-22
59,Socializing,14:17,14:49,32,2023-01-18
206,Walking,06:55,08:23,88,2023-01-18
498,Walking,02:29,03:55,86,2023-03-04
307,Cooking,05:16,06:00,44,2023-02-08
228,Shopping,16:42,18:15,93,2023-02-08
243,Working,19:35,04:07,512,2023-06-03
479,Cleaning,16:14,17:07,53,2023-01-06
189,Cooking,08:47,10:34,107,2023-02-03
390,Sleeping,12:25,21:05,520,2023-06-03
447,Shopping,02:33,04:00,87,2023-03-17
222,Cooking,18:35,20:00,85,2023-02-05
373,Cleaning,12:28,13:08,40,2023-04-03
322,Relaxing,05:27,07:07,100,2023-06-17
308,Working,04:24,10:04,340,2023-02-07
484,Exercising,20:47,21:39,52,2023-06-13
347,Exercising,23:04,00:27,83,2023-05-16
57,Exercising,03:41,05:10,89,2023-03-04
355,Cooking,23:09,23:42,33,2023-05-21
67,Cleaning,14:17,14:53,36,2023-02-12
305,Eating,15:54,16:48,54,2023-03-17
11,Cooking,21:11,23:05,114,2023-03-09
149,Relaxing,18:17,19:24,67,2023-01-06
298,Sleeping,02:33,11:55,562,2023-06-12
18,Working,20:47,02:12,325,2023-02-07
164,Shopping,21:12,22:30,78,2023-05-04
205,Sleeping,13:42,20:55,433,2023-04-26
292,Eating,05:46,06:23,37,2023-04-17
125,Cooking,13:38,14:21,43,2023-04-21
100,Sleeping,13:35,22:00,505,2023-06-16
116,Eating,13:54,15:24,90,2023-06-04
265,Working,13:17,19:44,387,2023-02-23
437,Working,16:28,00:41,493,2023-05-23
213,Sleeping,01:54,08:08,374,2023-03-27
448,Cooking,11:13,12:22,69,2023-06-18
327,Working,12:03,17:59,356,2023-04-19
304,Walking,00:05,01:32,87,2023-05-13
374,Eating,09:59,10:38,39,2023-01-26
292,Cleaning,15:09,15:34,25,2023-02-15
493,Cleaning,19:10,20:10,60,2023-05-01
176,Shopping,06:54,07:15,21,2023-04-27
15,Relaxing,18:24,19:54,90,2023-02-01
336,Relaxing,19:18,20:03,45,2023-03-06
